id,day,type,_number,prompt,options,correct_answer,answer,difficulty,active,created_at
c1a1f6b2-8d2e-4a9f-9c1a-001122334406,scenario,6,"Your AI-generated HTML uses non-semantic tags everywhere. Why is this a problem and how would you correct it?",,,"\nNon-semantic structure reduces accessibility, readability, and maintainability.\n\nSemantic tags like header, section, article, and footer improve structure clarity.\n\nThey also help search engines and assistive technologies interpret content correctly.\n\nIn production environments, semantic HTML improves SEO and long-term scalability.\n\nFor example, replacing multiple div tags with section and nav improves document hierarchy.",hard,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334407,scenario,7,"While generating code using GenAI, you receive inconsistent outputs for similar prompts. How would you standardize results for a team workflow?",,,"\nConsistency requires structured prompt templates.\n\nCreate predefined prompt formats including layout, responsiveness rules, semantic structure, and styling standards.\n\nDocument guidelines so every developer uses the same prompt structure.\n\nThis improves collaboration and reduces rework.\n\nFor example, maintaining a shared prompt template for hero sections ensures uniform design output.",hard,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334408,scenario,8,"You are using Unsplash images in your mini assignment. What considerations should you keep in mind when integrating them into the layout?",,,"\nImages must be responsive and optimized.\n\nUse proper alt attributes for accessibility.\n\nEnsure image dimensions match layout design to avoid distortion.\n\nOptimize file sizes to improve loading speed.\n\nFor example, using max-width: 100% and descriptive alt text ensures both responsiveness and accessibility.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334409,scenario,9,"If AI generates clean code but includes redundant CSS rules, how would you optimize it before deployment?",,,"\nRedundant CSS increases file size and reduces maintainability.\n\nReview styles for duplication and merge common properties.\n\nUse grouping selectors where appropriate.\n\nMinimize unused styles to improve performance.\n\nFor example, combining identical button styles into a single class reduces repetition.",medium,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334410,scenario,10,"A student relies entirely on AI without understanding HTML and CSS fundamentals. What risks does this create in real-world development?",,,"\nWithout core knowledge, debugging becomes difficult.\n\nDevelopers may not detect structural errors or performance issues.\n\nUnderstanding fundamentals ensures correct prompt writing and code validation.\n\nIn industry, AI assists but does not replace foundational skills.\n\nFor example, a developer unaware of box model concepts may fail to fix layout overflow issues.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334411,interview,1,"How would you explain the role of Generative AI in modern frontend development to a beginner developer?",,,"\nGenerative AI assists developers by generating code based on natural language prompts.\n\nIt speeds up prototyping and layout creation.\n\nHowever, it depends on strong understanding of HTML and CSS fundamentals.\n\nIn startups, AI reduces repetitive coding time and accelerates MVP development.\n\nFor example, describing a landing page structure can instantly generate base HTML layout.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334412,interview,2,"When using AI to generate frontend code, how do you ensure maintainability and scalability?",,,"\nMaintainability requires structured HTML and modular CSS.\n\nAvoid inline styles and ensure consistent class naming.\n\nReview generated code before integration into larger systems.\n\nIndustry projects prioritize readability and reusability.\n\nFor example, organizing CSS into reusable components improves scalability.",medium,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334413,interview,3,"What skills should a developer master before effectively using GenAI tools for web development?",,,"\nA developer must understand HTML structure, CSS layout systems, and responsive design principles.\n\nPrompt writing clarity is also essential.\n\nFundamentals enable proper evaluation of generated output.\n\nIn professional teams, AI is used by skilled developers, not as a replacement.\n\nFor example, knowing flexbox allows refinement of AI-generated layouts.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334414,interview,4,"How does prompt clarity impact the quality of AI-generated HTML and CSS?",,,"\nAI models respond directly to instruction specificity.\n\nClear constraints reduce ambiguity and improve design accuracy.\n\nVague prompts result in inconsistent outputs.\n\nIn industry, structured prompts act like requirement documents.\n\nFor example, specifying breakpoints ensures correct responsive behavior.",medium,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334415,interview,5,"What are the limitations of relying solely on GenAI for frontend development?",,,"\nAI may generate non-optimized or non-semantic code.\n\nIt may not fully understand complex design systems.\n\nHuman review is essential for accessibility and performance validation.\n\nProduction systems require accountability beyond automation.\n\nFor example, AI might ignore accessibility best practices without explicit instruction.",hard,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334416,interview,6,"How can GenAI improve productivity in startup environments?",,,"\nStartups require rapid iteration and MVP development.\n\nGenAI accelerates layout creation and reduces boilerplate coding.\n\nIt allows developers to focus on business logic and innovation.\n\nHowever, review and refinement remain critical.\n\nFor example, generating a landing page template in minutes speeds up product validation.",medium,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334417,interview,7,"What practices would you implement to validate AI-generated frontend code before deployment?",,,"\nValidation includes testing responsiveness, semantic structure, and accessibility.\n\nCode review ensures clean formatting and removal of redundancy.\n\nPerformance tools verify loading speed and animation smoothness.\n\nProfessional teams never deploy unreviewed AI code.\n\nFor example, running Lighthouse audits ensures optimization compliance.",hard,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334418,interview,8,"Explain why hands-on practice is essential after learning GenAI concepts.",,,"\nConcepts build understanding, but implementation builds skill.\n\nHands-on practice exposes real-world issues like spacing mismatches and responsiveness bugs.\n\nPractical work strengthens prompt refinement ability.\n\nIndustry readiness depends on applied experience.\n\nFor example, converting a mockup into a live site improves frontend confidence.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334419,interview,9,"How would you balance automation and manual coding in frontend projects?",,,"\nAutomation accelerates repetitive tasks.\n\nManual coding ensures precision and optimization.\n\nA hybrid approach maintains speed without sacrificing quality.\n\nProfessional teams treat AI as an assistant, not a replacement.\n\nFor example, generate layout with AI but manually fine-tune animations.",medium,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334420,interview,10,"Discuss how GenAI can assist in rapid prototyping but still require developer oversight.",,,"\nGenAI quickly generates structural layouts from prompts.\n\nHowever, it lacks contextual product awareness.\n\nDeveloper oversight ensures business alignment and technical standards.\n\nIn startups, speed matters but quality cannot be ignored.\n\nFor example, AI can create a UI skeleton, but developers must ensure brand consistency.",hard,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334421,quiz,1,"Which of the following best describes Generative AI in web development?","[""It replaces all frontend developers"",""It generates code based on prompts"",""It only designs graphics"",""It manages servers automatically""]","It generates code based on prompts","\nGenerative AI produces code such as HTML and CSS based on structured natural language prompts.\n\nIt assists developers but does not replace foundational knowledge.\n\nIn industry, it speeds up development workflows.\n\nFor example, describing a layout can generate structured HTML instantly.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334422,quiz,2,"Why should HTML and CSS fundamentals be understood before using AI tools?","[""To avoid writing prompts"",""To properly validate and refine generated code"",""Because AI does not generate CSS"",""To replace AI completely""]","To properly validate and refine generated code","\nUnderstanding fundamentals allows developers to review, debug, and improve AI-generated output.\n\nWithout this knowledge, errors may go unnoticed.\n\nProfessional teams rely on expertise for quality assurance.\n\nFor example, recognizing incorrect box model usage requires CSS knowledge.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334423,quiz,3,"Which practice improves AI output accuracy?","[""Using vague prompts"",""Ignoring layout details"",""Writing clear and structured prompts"",""Avoiding design specifications""]","Writing clear and structured prompts","\nClear prompts reduce ambiguity and guide AI toward expected results.\n\nSpecific layout and styling instructions improve consistency.\n\nIn production, structured prompts act as mini requirement documents.\n\nFor example, specifying padding and font sizes ensures design precision.",medium,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334424,quiz,4,"Why should CSS animations prefer transform over width changes?","[""Transform improves performance"",""Width cannot be animated"",""Transform removes CSS need"",""Width animation is mandatory""]","Transform improves performance","\nAnimating transform properties leverages GPU acceleration and avoids layout recalculations.\n\nWidth changes trigger reflow and reduce performance.\n\nFrontend performance optimization is critical in production systems.\n\nFor example, scaling a button using transform performs smoother than resizing width.",medium,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334425,quiz,5,"What ensures responsiveness in generated layouts?","[""Fixed pixel widths only"",""Media queries and flexible units"",""Inline styling everywhere"",""Ignoring mobile views""]","Media queries and flexible units","\nResponsive design depends on flexible units and breakpoint-based styling.\n\nMedia queries adjust layout for different screen sizes.\n\nIndustry standards require mobile-first thinking.\n\nFor example, using max-width and breakpoints ensures layout adapts to smaller screens.",medium,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334426,quiz,6,"Why is separating HTML and CSS considered best practice?","[""Improves maintainability"",""Reduces file size always"",""Eliminates responsiveness"",""Prevents animations""]","Improves maintainability","\nSeparating structure and styling supports clean architecture.\n\nIt enables reusability and easier debugging.\n\nProduction systems follow separation of concerns principle.\n\nFor example, updating a theme requires editing only the CSS file.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334427,quiz,7,"What is a risk of over-relying on AI in frontend development?","[""Faster delivery"",""Improved productivity"",""Lack of debugging capability"",""Better animations""]","Lack of debugging capability","\nWithout understanding fundamentals, developers struggle to debug issues.\n\nAI-generated code may contain hidden inefficiencies.\n\nProfessional development requires analytical skills beyond automation.\n\nFor example, not understanding layout overflow makes fixing UI bugs difficult.",hard,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334428,quiz,8,"Why is hands-on practice important after learning GenAI concepts?","[""To avoid using AI"",""To convert theory into applied skill"",""To eliminate prompts"",""To remove CSS usage""]","To convert theory into applied skill","\nPractical implementation reveals real-world challenges.\n\nIt improves prompt writing and debugging ability.\n\nIndustry readiness depends on applied knowledge.\n\nFor example, implementing a mockup exposes spacing alignment issues.",easy,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334429,quiz,9,"What improves consistency when teams use GenAI tools?","[""Random prompt writing"",""Shared prompt templates"",""Ignoring standards"",""Different styling rules per developer""]","Shared prompt templates","\nShared prompt templates standardize output quality.\n\nThey reduce inconsistency and speed collaboration.\n\nProfessional teams document AI usage standards.\n\nFor example, predefined hero section prompts maintain layout consistency.",hard,TRUE,2026-02-24 17:30:00
c1a1f6b2-8d2e-4a9f-9c1a-001122334430,quiz,10,"Which activity strengthens understanding of GenAI-assisted development the most?","[""Copying code blindly"",""Ignoring design guidelines"",""Implementing a mini project with mockup matching"",""Avoiding responsiveness testing""]","Implementing a mini project with mockup matching","\nMini projects reinforce concept clarity through implementation.\n\nThey require prompt writing, debugging, and design validation.\n\nIndustry hiring focuses on applied skill demonstration.\n\nFor example, building a colorful responsive website improves frontend competence.",hard,TRUE,2026-02-24 17:30:00


a7f1c2d3-1111-4a2b-8c3d-aaaaaaaa0001,07,scenario,1,A local grocery store wants an application to reduce manual billing and order tracking. How would application development solve their problem?,,,"\nApplication development involves planning, designing, coding, testing, and deploying software to solve specific user problems.\n\nBy digitizing billing and order tracking, the store can automate calculations, maintain digital records, and reduce manual errors.\n\nIn industry, such systems improve efficiency and save operational time.\n\nExample: A simple web app that records customer purchases and automatically generates a bill.",easy,TRUE,2026-02-24 12:30:00
b8e2d3f4-2222-4b3c-9d4e-bbbbbbbb0002,07,scenario,2,You are building an online shopping platform similar to Amazon. Which parts of the system would belong to the frontend?,,,"\nThe frontend includes everything visible to users such as product listings, buttons, cart interface, and layouts.\n\nIt focuses on user interface and user experience, handling clicks and navigation.\n\nThis ensures customers can browse and interact easily with the application.\n\nExample: Displaying product images and an Add to Cart button on the screen.",easy,TRUE,2026-02-24 12:30:00
c9f3e4a5-3333-4c4d-8e5f-cccccccc0003,07,scenario,3,During development of a food delivery app like Swiggy, the team is working on order processing and payment handling. Which layer is responsible for this and why?,,,"\nThe backend layer is responsible for processing orders and handling payments.\n\nIt manages business logic, stores data in databases, and ensures secure transactions.\n\nThis layer works behind the scenes after the frontend sends user requests.\n\nExample: When a user confirms payment, the backend verifies and records the transaction.",easy,TRUE,2026-02-24 12:30:00
d1a4b5c6-4444-4d5e-9f6a-dddddddd0004,07,scenario,4,A company wants one website that works smoothly on both mobile and desktop devices. How would responsive web design help?,,,"\nResponsive web design allows layouts to automatically adjust based on screen size.\n\nIt ensures proper alignment, readability, and usability across devices.\n\nBusinesses avoid building separate applications for mobile and desktop.\n\nExample: A mobile screen shows products in one column while desktop shows them in multiple columns.",medium,TRUE,2026-02-24 12:30:00
e2b5c6d7-5555-4e6f-8a7b-eeeeeeee0005,07,scenario,5,You are asked to explain the role of HTML, CSS, and JavaScript in a new web application. How would you describe their responsibilities?,,,"\nHTML defines the structure and layout of the application.\n\nCSS adds styling such as colors, spacing, and positioning.\n\nJavaScript adds interactivity and logic like button clicks and dynamic updates.\n\nExample: HTML creates a button, CSS styles it, and JavaScript handles its click event.",medium,TRUE,2026-02-24 12:30:00
f3c6d7e8-6666-4f7a-9b8c-ffffffff0006,07,scenario,6,A startup wants one developer to manage both user interface and server-side logic. Which development approach fits this requirement?,,,"\nFull stack development combines frontend and backend responsibilities.\n\nA full-stack developer works on UI components as well as server logic and databases.\n\nThis approach ensures better coordination between both layers.\n\nExample: Designing product pages and also handling order processing logic.",medium,TRUE,2026-02-24 12:30:00
a4d7e8f9-7777-4a8b-8c9d-aaaaeeee0007,07,scenario,7,In an online banking app, a user logs in and views account details. Explain how frontend and backend work together in this flow.,,,"\nThe frontend collects login credentials and sends them to the backend.\n\nThe backend authenticates the user, retrieves account data from the database, and sends a response.\n\nThe frontend then displays the data in a user-friendly format.\n\nExample: Entering username and password and seeing balance details on screen.",medium,TRUE,2026-02-24 12:30:00
b5e8f9a1-8888-4b9c-9d0e-bbbbffff0008,07,scenario,8,A desktop accounting software stores financial records securely. Which development type does this fall under and why?,,,"\nThis falls under desktop application development because it runs directly on computers.\n\nDesktop applications are installed locally and handle specific tasks like accounting.\n\nThey are useful for specialized business operations.\n\nExample: Accounting software installed on office computers managing invoices.",hard,TRUE,2026-02-24 12:30:00
c6f9a1b2-9999-4c0d-8e1f-ccccaaaa0009,07,scenario,9,Your web app collects user data through forms. Describe how backend ensures proper handling of this data.,,,"\nThe backend processes form submissions and stores the data in databases.\n\nIt applies business logic and security measures before saving information.\n\nThis ensures data integrity and safe storage.\n\nExample: Saving a new user registration record in the database.",hard,TRUE,2026-02-24 12:30:00
d7a1b2c3-aaaa-4d1e-9f2a-ddddbbbb0010,07,scenario,10,A growing e-commerce company wants seamless integration between UI updates and order management logic. Why is full stack understanding important here?,,,"\nFull stack understanding ensures smooth coordination between frontend and backend layers.\n\nIt allows consistent data flow and proper handling of user interactions.\n\nThis reduces communication gaps and improves performance.\n\nExample: Updating cart UI instantly after backend confirms order placement.",hard,TRUE,2026-02-24 12:30:00
e8b2c3d4-bbbb-4e2f-8a3b-eeeecccc0011,07,interview,1,How would you explain application development to a non-technical stakeholder?,,,"\nApplication development is the structured process of building software to solve user problems.\n\nIt includes planning, designing, coding, testing, and deploying the solution.\n\nThis ensures the application meets functional and user requirements.\n\nExample: Creating a shopping app to simplify purchasing products online.",easy,TRUE,2026-02-24 12:30:00
f9c3d4e5-cccc-4f3a-9b4c-ffffdddd0012,07,interview,2,Differentiate between frontend and backend responsibilities in a web application.,,,"\nFrontend manages the visible interface and user interactions.\n\nBackend handles data storage, business logic, authentication, and processing.\n\nBoth layers collaborate to deliver complete functionality.\n\nExample: Frontend displays products while backend processes payments.",easy,TRUE,2026-02-24 12:30:00
a1d4e5f6-dddd-4a4b-8c5d-aaaabbbb0013,07,interview,3,Describe the role of JavaScript in frontend development.,,,"\nJavaScript adds logic and interactivity to web pages.\n\nIt handles events like clicks and updates content dynamically.\n\nThis makes applications responsive and interactive.\n\nExample: Showing a success message after form submission.",easy,TRUE,2026-02-24 12:30:00
b2e5f6a7-eeee-4b5c-9d6e-bbbbcccc0014,07,interview,4,Explain how responsive design improves user experience.,,,"\nResponsive design adapts layouts based on screen size.\n\nIt ensures readability and usability across devices.\n\nThis increases accessibility and engagement.\n\nExample: Single-column layout on mobile and multi-column on desktop.",medium,TRUE,2026-02-24 12:30:00
c3f6a7b8-ffff-4c6d-8e7f-ccccdddd0015,07,interview,5,Why is backend essential in applications that involve authentication?,,,"\nBackend verifies credentials and manages secure sessions.\n\nIt ensures sensitive data is protected and validated.\n\nThis prevents unauthorized access.\n\nExample: Checking login details against stored database records.",medium,TRUE,2026-02-24 12:30:00
d4a7b8c9-1111-4d7e-9f8a-ddddeeee0016,07,interview,6,How does full stack development streamline project execution?,,,"\nFull stack development unifies frontend and backend responsibilities.\n\nIt reduces dependency gaps between teams.\n\nThis accelerates development cycles and ensures consistency.\n\nExample: A developer handling both UI updates and server logic fixes.",medium,TRUE,2026-02-24 12:30:00
e5b8c9d1-2222-4e8f-8a9b-eeeeffff0017,07,interview,7,Compare web, mobile, and desktop application development in terms of usage context.,,,"\nWeb applications run in browsers, mobile apps run on smartphones, and desktop apps run on computers.\n\nEach type serves different user environments.\n\nSelection depends on accessibility and device preference.\n\nExample: Banking website vs banking mobile app.",medium,TRUE,2026-02-24 12:30:00
f6c9d1e2-3333-4f9a-9b0c-ffffaaaa0018,07,interview,8,How do frontend and backend coordinate during a payment transaction?,,,"\nFrontend collects payment details and sends them securely to backend.\n\nBackend validates and processes the transaction.\n\nIt returns confirmation to frontend for display.\n\nExample: Showing payment success message after backend approval.",hard,TRUE,2026-02-24 12:30:00
a7d1e2f3-4444-4a0b-8c1d-aaaabbbb0019,07,interview,9,Why is planning important before starting application development?,,,"\nPlanning defines scope, features, and technical requirements.\n\nIt prevents confusion during coding and testing.\n\nProper planning improves efficiency and reduces rework.\n\nExample: Documenting app features before writing code.",hard,TRUE,2026-02-24 12:30:00
b8e2f3a4-5555-4b1c-9d2e-bbbbcccc0020,07,interview,10,Explain how backend business logic impacts frontend user experience.,,,"\nBackend business logic determines how data is processed and validated.\n\nAccurate logic ensures smooth frontend behavior.\n\nErrors in backend directly affect user satisfaction.\n\nExample: Correct discount calculation reflecting instantly in cart UI.",hard,TRUE,2026-02-24 12:30:00
c9f3a4b5-6666-4c2d-8e3f-ccccdddd0021,07,quiz,1,Which layer is responsible for UI design and user interaction?,"[""Frontend"", ""Backend"", ""Database"", ""Server Hardware""]","Frontend","\nFrontend handles everything visible to users including layout and interactions.\n\nIt ensures user-friendly interface.\n\nThis directly impacts user experience.\n\nExample: Buttons and navigation menus.",easy,TRUE,2026-02-24 12:30:00
d1a4b5c6-7777-4d3e-9f4a-ddddeeee0022,07,quiz,2,Which technology defines the structure of a web page?,"[""HTML"", ""CSS"", ""JavaScript"", ""Database""]","HTML","\nHTML structures content on web pages.\n\nIt creates elements like headings and forms.\n\nIt forms the foundation of frontend development.\n\nExample: Creating a login form layout.",easy,TRUE,2026-02-24 12:30:00
e2b5c6d7-8888-4e4f-8a5b-eeeeffff0023,07,quiz,3,Which component processes payments and authentication?,"[""Backend"", ""Frontend"", ""CSS"", ""Layout Manager""]","Backend","\nBackend handles business logic, authentication, and transactions.\n\nIt works behind the scenes.\n\nIt ensures secure operations.\n\nExample: Verifying login credentials.",easy,TRUE,2026-02-24 12:30:00
f3c6d7e8-9999-4f5a-9b6c-ffffaaaa0024,07,quiz,4,Responsive design mainly ensures compatibility across which factor?,"[""Screen sizes"", ""Programming languages"", ""Databases"", ""Servers""]","Screen sizes","\nResponsive design adapts layout based on screen width.\n\nIt ensures usability across devices.\n\nThis improves overall experience.\n\nExample: Mobile-friendly website layout.",medium,TRUE,2026-02-24 12:30:00
a4d7e8f9-aaaa-4a6b-8c7d-aaaabbbb0025,07,quiz,5,Which role works on both frontend and backend layers?,"[""Full Stack Developer"", ""UI Designer"", ""Database Admin"", ""Tester""]","Full Stack Developer","\nA full stack developer manages both UI and server logic.\n\nThis ensures integrated development.\n\nIt improves coordination.\n\nExample: Handling cart UI and order API.",medium,TRUE,2026-02-24 12:30:00
b5e8f9a1-bbbb-4b7c-9d8e-bbbbcccc0026,07,quiz,6,Which language adds interactivity to web pages?,"[""JavaScript"", ""HTML"", ""CSS"", ""SQL""]","JavaScript","\nJavaScript handles dynamic updates and events.\n\nIt enhances interactivity.\n\nIt makes applications responsive.\n\nExample: Displaying alert on button click.",medium,TRUE,2026-02-24 12:30:00
c6f9a1b2-cccc-4c8d-8e9f-ccccdddd0027,07,quiz,7,Desktop applications primarily run on which device?,"[""Computers"", ""Web browsers"", ""Routers"", ""Cloud servers""]","Computers","\nDesktop applications are installed and run on computers.\n\nThey handle specialized tasks locally.\n\nThey differ from web and mobile apps.\n\nExample: Installed accounting software.",medium,TRUE,2026-02-24 12:30:00
d7a1b2c3-dddd-4d9e-9f0a-ddddeeee0028,07,quiz,8,Which process includes planning, coding, testing, and deployment?,"[""Application Development"", ""Graphic Design"", ""Marketing"", ""Hardware Assembly""]","Application Development","\nApplication development covers complete software creation lifecycle.\n\nIt ensures structured solution building.\n\nIt improves reliability and performance.\n\nExample: Building and launching a shopping app.",hard,TRUE,2026-02-24 12:30:00
e8b2c3d4-eeee-4e0f-8a1b-eeeeffff0029,07,quiz,9,Which layer stores and manages application data?,"[""Backend"", ""Frontend"", ""HTML"", ""CSS""]","Backend","\nBackend stores and organizes data using databases.\n\nIt processes and retrieves information.\n\nIt supports application functionality.\n\nExample: Saving user order history.",hard,TRUE,2026-02-24 12:30:00
f9c3d4e5-ffff-4f1a-9b2c-ffffaaaa0030,07,quiz,10,In a responsive website, how does layout typically change on smaller screens?,"[""Single column layout"", ""More columns added"", ""Fixed desktop layout"", ""No change""]","Single column layout","\nResponsive design adjusts layout for smaller screens.\n\nContent often stacks vertically.\n\nThis improves readability on mobile devices.\n\nExample: Products displayed in one column on phone.",hard,TRUE,2026-02-24 12:30:00

3f1c2a4b-8d1e-4a7b-9c2d-1e2f3a4b5c6d,Day 8,scenario,1,"You are creating your first webpage for a college event. Before adding content, how would you structure the HTML document properly and why?",,,"\nA proper HTML document must begin with the <!DOCTYPE html> declaration to inform the browser that HTML5 is being used.\n\nThe <html> element wraps the entire content, the <head> contains metadata like title and encoding, and the <body> contains visible content.\n\nFollowing this structure ensures browser compatibility and correct rendering across devices.\n\nExample: Adding a page title inside <head> and event details inside <body> ensures correct display in the browser.",easy,TRUE,2026-02-24 14:30:00
7a2b3c4d-9e1f-4b8c-8d2e-2f3a4b5c6d7e,Day 8,scenario,2,"While reviewing a teammate’s file, you notice they started writing content without adding <!DOCTYPE html>. What impact could this have?",,,"\nThe <!DOCTYPE html> declaration tells the browser to render the page using HTML5 standards.\n\nWithout it, the browser may switch to quirks mode, leading to inconsistent rendering.\n\nProper declaration improves maintainability and cross-browser compatibility.\n\nExample: A layout might appear correctly in Chrome but break in another browser if DOCTYPE is missing.",easy,TRUE,2026-02-24 14:30:00
9b3c4d5e-1f2a-4c9d-8e3f-3a4b5c6d7e8f,Day 8,scenario,3,"You are building a simple informational webpage. Where would you place the main content that users should see and why?",,,"\nAll visible content must be placed inside the <body> element.\n\nThe <body> section is responsible for displaying text, images, buttons, and other interactive elements.\n\nSeparating visible content from metadata keeps the structure organized and readable.\n\nExample: Writing a paragraph inside <body> ensures it appears on the screen.",easy,TRUE,2026-02-24 14:30:00
1c4d5e6f-2a3b-4d8e-9f4a-4b5c6d7e8f9a,Day 8,scenario,4,"A blog page uses multiple headings but skips from <h1> directly to <h4>. How could this affect structure and accessibility?",,,"\nHeadings create a clear hierarchy from <h1> to <h6>.\n\nSkipping levels can confuse search engines and screen readers, affecting accessibility and SEO.\n\nProper order improves logical structure and readability.\n\nExample: Using <h1> for title, <h2> for sections, and <h3> for subsections maintains clarity.",medium,TRUE,2026-02-24 14:30:00
2d5e6f7a-3b4c-4e9f-8a5b-5c6d7e8f9a1b,Day 8,scenario,5,"You are designing a landing page and want one main title and several sub-sections. How should you use heading tags effectively?",,,"\nUse one <h1> for the main title to indicate highest importance.\n\nUse <h2> and lower levels for subsections to maintain hierarchy.\n\nThis improves SEO and helps assistive technologies understand content structure.\n\nExample: <h1>Product Launch</h1> followed by <h2>Features</h2>.",medium,TRUE,2026-02-24 14:30:00
3e6f7a8b-4c5d-4f8a-9b6c-6d7e8f9a1b2c,Day 8,scenario,6,"A webpage displays a long block of text without separation. How would using paragraph tags improve readability?",,,"\nThe <p> tag separates content into logical text blocks.\n\nBrowsers automatically add spacing before and after paragraphs.\n\nThis improves readability and user experience.\n\nExample: Splitting content into multiple <p> tags makes descriptions easier to read.",medium,TRUE,2026-02-24 14:30:00
4f7a8b9c-5d6e-4a9b-8c7d-7e8f9a1b2c3d,Day 8,scenario,7,"You add a button labeled Get Started on a homepage. What is the purpose of using the <button> element instead of plain text?",,,"\nThe <button> element creates an interactive clickable control.\n\nIt can trigger actions like navigation or form submission, especially when connected with JavaScript.\n\nButtons improve engagement and guide user actions clearly.\n\nExample: Clicking <button>Get Started</button> may redirect to a signup page.",medium,TRUE,2026-02-24 14:30:00
5a8b9c1d-6e7f-4b8c-9d8e-8f9a1b2c3d4e,Day 8,scenario,8,"Your manager asks how a browser converts your HTML file into a visible page. How would you explain the process?",,,"\nAfter saving the file with a .html extension, the browser parses the HTML.\n\nIt builds a DOM structure and then renders visible elements on the screen.\n\nThis process ensures structured content becomes a visual webpage.\n\nExample: A heading written in HTML appears as large bold text after rendering.",hard,TRUE,2026-02-24 14:30:00
6b9c1d2e-7f8a-4c9d-8e9f-9a1b2c3d4e5f,Day 8,scenario,9,"You are organizing multiple sections like header, content, and footer. How does the <div> tag help in structuring the page?",,,"\nThe <div> tag acts as a container to group related elements.\n\nIt helps organize layout and structure logically.\n\nGrouping improves maintainability and styling control.\n\nExample: Wrapping navigation links inside a <div> keeps them organized.",hard,TRUE,2026-02-24 14:30:00
7c1d2e3f-8a9b-4d8e-9f1a-1b2c3d4e5f6a,Day 8,scenario,10,"While building a content page, you accidentally place visible text inside the <head> section. What issue would this cause?",,,"\nThe <head> section is meant for metadata, not visible content.\n\nText placed inside <head> will not appear on the webpage.\n\nKeeping content inside <body> ensures proper rendering.\n\nExample: Writing a paragraph inside <head> will not display it to users.",hard,TRUE,2026-02-24 14:30:00
8d2e3f4a-9b1c-4e9f-8a2b-2c3d4e5f6a7b,Day 8,interview,1,"How would you describe HTML to someone new to web development?",,,"\nHTML stands for HyperText Markup Language and is used to structure web content.\n\nIt defines elements like headings, paragraphs, images, and links.\n\nBrowsers interpret HTML to display webpages correctly.\n\nExample: Using <h1> creates a visible page title.",easy,TRUE,2026-02-24 14:30:00
9e3f4a5b-1c2d-4f8a-9b3c-3d4e5f6a7b8c,Day 8,interview,2,"Walk me through the basic skeleton required to start any HTML page.",,,"\nEvery HTML page begins with <!DOCTYPE html>.\n\nThe structure includes <html>, <head>, and <body> elements.\n\nThis layout ensures organized content and correct browser rendering.\n\nExample: Title inside <head> and visible content inside <body>.",easy,TRUE,2026-02-24 14:30:00
1f4a5b6c-2d3e-4a9b-8c4d-4e5f6a7b8c9d,Day 8,interview,3,"Differentiate between the <head> element and heading tags in practical usage.",,,"\nThe <head> element stores metadata like title and styles.\n\nHeading tags such as <h1> to <h6> define visible titles within the page.\n\nThey serve different structural purposes in HTML.\n\nExample: <title> inside head versus <h1> inside body.",easy,TRUE,2026-02-24 14:30:00
